id,State,County,Year,Estimate Gini Index
0500000US01069, Alabama,Houston,2016,0.4799
0500000US01073, Alabama,Jefferson,2016,0.5145
0500000US01077, Alabama,Lauderdale,2016,0.4424
0500000US01081, Alabama,Lee,2016,0.4773
0500000US01083, Alabama,Limestone,2016,0.4602
0500000US01089, Alabama,Madison,2016,0.4803
0500000US01095, Alabama,Marshall,2016,0.4788
0500000US01097, Alabama,Mobile,2016,0.4756
0500000US01101, Alabama,Montgomery,2016,0.5013
0500000US01103, Alabama,Morgan,2016,0.4814
0500000US01115, Alabama,St. Clair,2016,0.3772
0500000US01117, Alabama,Shelby,2016,0.4305
0500000US01121, Alabama,Talladega,2016,0.451
0500000US01125, Alabama,Tuscaloosa,2016,0.4748
0500000US01127, Alabama,Walker,2016,0.438
0500000US02020, Alaska,Anchorage Munic,2016,0.4018
0500000US02090, Alaska,Fairbanks North Star ,2016,0.3756
0500000US02170, Alaska,Matanuska-Susitna ,2016,0.4351
0500000US04001, Arizona,Apache,2016,0.4892
0500000US04003, Arizona,Cochise,2016,0.4325
0500000US04005, Arizona,Coconino,2016,0.4525
0500000US04013, Arizona,Maricopa,2016,0.4699
0500000US04015, Arizona,Mohave,2016,0.4645
0500000US04017, Arizona,Navajo,2016,0.4847
0500000US04019, Arizona,Pima,2016,0.4684
0500000US04021, Arizona,Pinal,2016,0.4407
0500000US04025, Arizona,Yavapai,2016,0.4627
0500000US04027, Arizona,Yuma,2016,0.4269
0500000US05007, Arkansas,Benton,2016,0.4329
0500000US05031, Arkansas,Craighead,2016,0.5027
0500000US05045, Arkansas,Faulkner,2016,0.4724
0500000US05051, Arkansas,Garland,2016,0.4441
0500000US05069, Arkansas,Jefferson,2016,0.4748
0500000US05085, Arkansas,Lonoke,2016,0.39
0500000US05119, Arkansas,Pulaski,2016,0.5132
0500000US05125, Arkansas,Saline,2016,0.382
0500000US05131, Arkansas,Sebastian,2016,0.4583
0500000US05143, Arkansas,Washington,2016,0.4917
0500000US05145, Arkansas,White,2016,0.4236
0500000US06001, California,Alameda,2016,0.4604
0500000US06007, California,Butte,2016,0.4888
0500000US06013, California,Contra Costa,2016,0.4596
0500000US06017, California,El Dorado,2016,0.4609
0500000US06019, California,Fresno,2016,0.491
0500000US06023, California,Humboldt,2016,0.5038
0500000US06025, California,Imperial,2016,0.4746
0500000US06029, California,Kern,2016,0.4644
0500000US06031, California,Kings,2016,0.4321
0500000US06033, California,Lake,2016,0.4763
0500000US06037, California,Los Angeles,2016,0.503
0500000US06039, California,Madera,2016,0.4481
0500000US06041, California,Marin,2016,0.5245
0500000US06045, California,Mendocino,2016,0.5156
0500000US06047, California,Merced,2016,0.4969
0500000US06053, California,Monterey,2016,0.4514
0500000US06055, California,Napa,2016,0.4641
0500000US06057, California,Nevada,2016,0.4784
0500000US06059, California,Orange,2016,0.4695
0500000US06061, California,Placer,2016,0.4571
0500000US06065, California,Riverside,2016,0.4559
0500000US06067, California,Sacramento,2016,0.4649
0500000US06071, California,San Bernardino,2016,0.44
0500000US06073, California,San Diego,2016,0.4644
0500000US06075, California,San Francisco,2016,0.5029
0500000US06077, California,San Joaquin,2016,0.4466
0500000US06079, California,San Luis Obispo,2016,0.4376
0500000US06081, California,San Mateo,2016,0.4821
0500000US06083, California,Santa Barbara,2016,0.4707
0500000US06085, California,Santa Clara,2016,0.4645
0500000US06087, California,Santa Cruz,2016,0.4857
0500000US06089, California,Shasta,2016,0.4655
0500000US06095, California,Solano,2016,0.434
0500000US06097, California,Sonoma,2016,0.4481
0500000US06099, California,Stanislaus,2016,0.4532
0500000US06101, California,Sutter,2016,0.4662
0500000US06107, California,Tulare,2016,0.4554
0500000US06111, California,Ventura,2016,0.4474
0500000US06113, California,Yolo,2016,0.5057
0500000US06115, California,Yuba,2016,0.4444
0500000US08001, Colorado,Adams,2016,0.4006
0500000US08005, Colorado,Arapahoe,2016,0.4538
0500000US08013, Colorado,Boulder,2016,0.484
0500000US08014, Colorado,Broomfield,2016,0.4614
0500000US08031, Colorado,Denver,2016,0.5008
0500000US08035, Colorado,Douglas,2016,0.4071
0500000US08041, Colorado,El Paso,2016,0.4321
0500000US08059, Colorado,Jefferson,2016,0.4323
0500000US08069, Colorado,Larimer,2016,0.44
0500000US08077, Colorado,Mesa,2016,0.4346
0500000US08101, Colorado,Pueblo,2016,0.4477
0500000US08123, Colorado,Weld,2016,0.4375
0500000US09001, Connecticut,Fairfield,2016,0.5404
0500000US09003, Connecticut,Hartford,2016,0.4695
0500000US09005, Connecticut,Litchfield,2016,0.4497
0500000US09007, Connecticut,Middlesex,2016,0.4671
0500000US09009, Connecticut,New Haven,2016,0.4617
0500000US09011, Connecticut,New London,2016,0.4591
0500000US09013, Connecticut,Tolland,2016,0.4237
0500000US09015, Connecticut,Windham,2016,0.4283
0500000US10001, Delaware,Kent,2016,0.4152
0500000US10003, Delaware,New Castle,2016,0.4599
0500000US10005, Delaware,Sussex,2016,0.4418
0500000US11001, District of Columbia,District of C,2016,0.542
0500000US12001, Florida,Alachua,2016,0.5081
0500000US12005, Florida,Bay,2016,0.4489
0500000US12009, Florida,Brevard,2016,0.4645
0500000US12011, Florida,Broward,2016,0.4902
0500000US12015, Florida,Charlotte,2016,0.4792
0500000US12017, Florida,Citrus,2016,0.4443
0500000US12019, Florida,Clay,2016,0.4168
0500000US12021, Florida,Collier,2016,0.5327
0500000US12023, Florida,Columbia,2016,0.4855
0500000US12031, Florida,Duval,2016,0.4541
0500000US12033, Florida,Escambia,2016,0.4301
0500000US12035, Florida,Flagler,2016,0.4246
0500000US12053, Florida,Hernando,2016,0.4256
0500000US12055, Florida,Highlands,2016,0.4504
0500000US12057, Florida,Hillsborough,2016,0.4789
0500000US12061, Florida,Indian River,2016,0.5373
0500000US12069, Florida,Lake,2016,0.4094
0500000US12071, Florida,Lee,2016,0.4717
0500000US12073, Florida,Leon,2016,0.4771
0500000US12081, Florida,Manatee,2016,0.4784
0500000US12083, Florida,Marion,2016,0.4428
0500000US12085, Florida,Martin,2016,0.5205
0500000US12086, Florida,Miami-Dade,2016,0.5282
0500000US12087, Florida,Monroe,2016,0.461
0500000US12089, Florida,Nassau,2016,0.441
0500000US12091, Florida,Okaloosa,2016,0.4322
0500000US12095, Florida,Orange,2016,0.48
0500000US12097, Florida,Osceola,2016,0.4042
0500000US12099, Florida,Palm Beach,2016,0.5179
0500000US12101, Florida,Pasco,2016,0.4581
0500000US12103, Florida,Pinellas,2016,0.4835
0500000US12105, Florida,Polk,2016,0.4455
0500000US12107, Florida,Putnam,2016,0.4254
0500000US12109, Florida,St. Johns,2016,0.4658
0500000US12111, Florida,St. Lucie,2016,0.4439
0500000US12113, Florida,Santa Rosa,2016,0.4223
0500000US12115, Florida,Sarasota,2016,0.4744
0500000US12117, Florida,Seminole,2016,0.4558
0500000US12119, Florida,Sumter,2016,0.4363
0500000US12127, Florida,Volusia,2016,0.4612
0500000US12131, Florida,Walton,2016,0.4775
0500000US13013, Georgia,Barrow,2016,0.388
0500000US13015, Georgia,Bartow,2016,0.4262
0500000US13021, Georgia,Bibb,2016,0.5164
0500000US13031, Georgia,Bulloch,2016,0.4579
0500000US13045, Georgia,Carroll,2016,0.4031
0500000US13047, Georgia,Catoosa,2016,0.4271
0500000US13051, Georgia,Chatham,2016,0.4887
0500000US13057, Georgia,Cherokee,2016,0.4147
0500000US13059, Georgia,Clarke,2016,0.5139
0500000US13063, Georgia,Clayton,2016,0.4057
0500000US13067, Georgia,Cobb,2016,0.4483
0500000US13073, Georgia,Columbia,2016,0.4068
0500000US13077, Georgia,Coweta,2016,0.4465
0500000US13089, Georgia,DeKalb,2016,0.4946
0500000US13095, Georgia,Dougherty,2016,0.5123
0500000US13097, Georgia,Douglas,2016,0.4369
0500000US13113, Georgia,Fayette,2016,0.4401
0500000US13115, Georgia,Floyd,2016,0.4659
0500000US13117, Georgia,Forsyth,2016,0.3969
0500000US13121, Georgia,Fulton,2016,0.5369
0500000US13127, Georgia,Glynn,2016,0.4926
0500000US13135, Georgia,Gwinnett,2016,0.4307
0500000US13139, Georgia,Hall,2016,0.4268
0500000US13151, Georgia,Henry,2016,0.4165
0500000US13153, Georgia,Houston,2016,0.4108
0500000US13179, Georgia,Liberty,2016,0.3974
0500000US13185, Georgia,Lowndes,2016,0.51
0500000US13215, Georgia,Muscogee,2016,0.5
0500000US13217, Georgia,Newton,2016,0.46
0500000US13223, Georgia,Paulding,2016,0.3834
0500000US13245, Georgia,Richmond,2016,0.4641
0500000US13247, Georgia,Rockdale,2016,0.4123
0500000US13285, Georgia,Troup,2016,0.4594
0500000US13295, Georgia,Walker,2016,0.4816
0500000US13297, Georgia,Walton,2016,0.4335
0500000US13313, Georgia,Whitfield,2016,0.4695
0500000US15001, Hawaii,Hawaii,2016,0.4674
0500000US15003, Hawaii,Honolulu,2016,0.43
0500000US15007, Hawaii,Kauai,2016,0.4198
0500000US15009, Hawaii,Maui,2016,0.4613
0500000US16001, Idaho,Ada,2016,0.4696
0500000US16005, Idaho,Bannock,2016,0.4654
0500000US16019, Idaho,Bonneville,2016,0.4208
0500000US16027, Idaho,Canyon,2016,0.4086
0500000US16055, Idaho,Kootenai,2016,0.4217
0500000US16083, Idaho,Twin Falls,2016,0.4229
0500000US17001, Illinois,Adams,2016,0.46
0500000US17019, Illinois,Champaign,2016,0.5131
0500000US17031, Illinois,Cook,2016,0.5049
0500000US17037, Illinois,DeKalb,2016,0.4382
0500000US17043, Illinois,DuPage,2016,0.4554
0500000US17089, Illinois,Kane,2016,0.4488
0500000US17091, Illinois,Kankakee,2016,0.4113
0500000US17093, Illinois,Kendall,2016,0.3544
0500000US17097, Illinois,Lake,2016,0.4909
0500000US17099, Illinois,LaSalle,2016,0.4108
0500000US17111, Illinois,McHenry,2016,0.4013
0500000US17113, Illinois,McLean,2016,0.4466
0500000US17115, Illinois,Macon,2016,0.4613
0500000US17119, Illinois,Madison,2016,0.4343
0500000US17143, Illinois,Peoria,2016,0.477
0500000US17161, Illinois,Rock Island,2016,0.421
0500000US17163, Illinois,St. Clair,2016,0.4857
0500000US17167, Illinois,Sangamon,2016,0.4618
0500000US17179, Illinois,Tazewell,2016,0.4104
0500000US17183, Illinois,Vermilion,2016,0.4462
0500000US17197, Illinois,Will,2016,0.4118
0500000US17199, Illinois,Williamson,2016,0.4294
0500000US17201, Illinois,Winnebago,2016,0.4558
0500000US18003, Indiana,Allen,2016,0.4479
0500000US18005, Indiana,Bartholomew,2016,0.4381
0500000US18019, Indiana,Clark,2016,0.4195
0500000US18035, Indiana,Delaware,2016,0.4806
0500000US18039, Indiana,Elkhart,2016,0.4073
0500000US18043, Indiana,Floyd,2016,0.4805
0500000US18053, Indiana,Grant,2016,0.4207
0500000US18057, Indiana,Hamilton,2016,0.4352
0500000US18059, Indiana,Hancock,2016,0.4027
0500000US18063, Indiana,Hendricks,2016,0.3758
0500000US18067, Indiana,Howard,2016,0.4556
0500000US18081, Indiana,Johnson,2016,0.4376
0500000US18085, Indiana,Kosciusko,2016,0.4303
0500000US18089, Indiana,Lake,2016,0.4582
0500000US18091, Indiana,LaPorte,2016,0.4309
0500000US18095, Indiana,Madison,2016,0.4429
0500000US18097, Indiana,Marion,2016,0.4952
0500000US18105, Indiana,Monroe,2016,0.5152
0500000US18109, Indiana,Morgan,2016,0.374
0500000US18127, Indiana,Porter,2016,0.4196
0500000US18141, Indiana,St. Joseph,2016,0.4688
0500000US18157, Indiana,Tippecanoe,2016,0.473
0500000US18163, Indiana,Vanderburgh,2016,0.4625
0500000US18167, Indiana,Vigo,2016,0.4289
0500000US18177, Indiana,Wayne,2016,0.4303
0500000US19013, Iowa,Black Hawk,2016,0.4828
0500000US19049, Iowa,Dallas,2016,0.4528
0500000US19061, Iowa,Dubuque,2016,0.4751
0500000US19103, Iowa,Johnson,2016,0.4813
0500000US19113, Iowa,Linn,2016,0.433
0500000US19153, Iowa,Polk,2016,0.4372
0500000US19155, Iowa,Pottawattamie,2016,0.4568
0500000US19163, Iowa,Scott,2016,0.4585
0500000US19169, Iowa,Story,2016,0.4647
0500000US19193, Iowa,Woodbury,2016,0.4411
0500000US20015, Kansas,Butler,2016,0.4117
0500000US20045, Kansas,Douglas,2016,0.4659
0500000US20091, Kansas,Johnson,2016,0.4457
0500000US20103, Kansas,Leavenworth,2016,0.4202
0500000US20161, Kansas,Riley,2016,0.4603
0500000US20173, Kansas,Sedgwick,2016,0.4489
0500000US20177, Kansas,Shawnee,2016,0.4436
0500000US20209, Kansas,Wyandotte,2016,0.4176
0500000US21015, Kentucky,Boone,2016,0.428
0500000US21029, Kentucky,Bullitt,2016,0.4168
0500000US21037, Kentucky,Campbell,2016,0.4355
0500000US21047, Kentucky,Christian,2016,0.4613
0500000US21059, Kentucky,Daviess,2016,0.4748
0500000US21067, Kentucky,Fayette,2016,0.4942
0500000US21093, Kentucky,Hardin,2016,0.4394
0500000US21111, Kentucky,Jefferson,2016,0.4767
0500000US21117, Kentucky,Kenton,2016,0.4235
0500000US21145, Kentucky,McCracken,2016,0.5034
0500000US21151, Kentucky,Madison,2016,0.4557
0500000US21185, Kentucky,Oldham,2016,0.4344
0500000US21227, Kentucky,Warren,2016,0.4872
0500000US22005, Louisiana,Ascension,2016,0.4165
0500000US22015, Louisiana,Bossier,2016,0.4485
0500000US22017, Louisiana,Caddo,2016,0.5444
0500000US22019, Louisiana,Calcasieu,2016,0.4777
0500000US22033, Louisiana,East Baton Rouge,2016,0.5162
0500000US22045, Louisiana,Iberia,2016,0.4309
0500000US22051, Louisiana,Jefferson,2016,0.4849
0500000US22055, Louisiana,Lafayette,2016,0.4956
0500000US22057, Louisiana,Lafourche,2016,0.4359
0500000US22063, Louisiana,Livingston,2016,0.4305
0500000US22071, Louisiana,Orleans,2016,0.569
0500000US22073, Louisiana,Ouachita,2016,0.5058
0500000US22079, Louisiana,Rapides,2016,0.4997
0500000US22097, Louisiana,St. Landry,2016,0.4942
0500000US22103, Louisiana,St. Tammany,2016,0.4543
0500000US22105, Louisiana,Tangipahoa,2016,0.4788
0500000US22109, Louisiana,Terrebonne,2016,0.4809
0500000US23001, Maine,Androscoggin,2016,0.4154
0500000US23003, Maine,Aroostook,2016,0.4534
0500000US23005, Maine,Cumberland,2016,0.4572
0500000US23011, Maine,Kennebec,2016,0.4355
0500000US23019, Maine,Penobscot,2016,0.4529
0500000US23031, Maine,York,2016,0.4357
0500000US24001, Maryland,Allegany,2016,0.4265
0500000US24003, Maryland,Anne Arundel,2016,0.4147
0500000US24005, Maryland,Baltimore,2016,0.4352
0500000US24009, Maryland,Calvert,2016,0.3644
0500000US24013, Maryland,Carroll,2016,0.3904
0500000US24015, Maryland,Cecil,2016,0.4041
0500000US24017, Maryland,Charles,2016,0.3904
0500000US24021, Maryland,Frederick,2016,0.4057
0500000US24025, Maryland,Harford,2016,0.4133
0500000US24027, Maryland,Howard,2016,0.401
0500000US24031, Maryland,Montgomery,2016,0.4613
0500000US24033, Maryland,Prince George's,2016,0.3894
0500000US24037, Maryland,St. Mary's,2016,0.3917
0500000US24043, Maryland,Washington,2016,0.4461
0500000US24045, Maryland,Wicomico,2016,0.4305
0500000US24510, Maryland,Baltimo,2016,0.5211
0500000US25001, Massachusetts,Barnstable,2016,0.4678
0500000US25003, Massachusetts,Berkshire,2016,0.4463
0500000US25005, Massachusetts,Bristol,2016,0.458
0500000US25009, Massachusetts,Essex,2016,0.4801
0500000US25011, Massachusetts,Franklin,2016,0.4626
0500000US25013, Massachusetts,Hampden,2016,0.4518
0500000US25015, Massachusetts,Hampshire,2016,0.4638
0500000US25017, Massachusetts,Middlesex,2016,0.4566
0500000US25021, Massachusetts,Norfolk,2016,0.484
0500000US25023, Massachusetts,Plymouth,2016,0.4362
0500000US25025, Massachusetts,Suffolk,2016,0.533
0500000US25027, Massachusetts,Worcester,2016,0.4512
0500000US26005, Michigan,Allegan,2016,0.3837
0500000US26017, Michigan,Bay,2016,0.4429
0500000US26021, Michigan,Berrien,2016,0.4783
0500000US26025, Michigan,Calhoun,2016,0.4545
0500000US26037, Michigan,Clinton,2016,0.4254
0500000US26045, Michigan,Eaton,2016,0.4152
0500000US26049, Michigan,Genesee,2016,0.4738
0500000US26055, Michigan,Grand Traverse,2016,0.4709
0500000US26065, Michigan,Ingham,2016,0.4651
0500000US26073, Michigan,Isabella,2016,0.4938
0500000US26075, Michigan,Jackson,2016,0.4421
0500000US26077, Michigan,Kalamazoo,2016,0.4638
0500000US26081, Michigan,Kent,2016,0.4573
0500000US26087, Michigan,Lapeer,2016,0.433
0500000US26091, Michigan,Lenawee,2016,0.4336
0500000US26093, Michigan,Livingston,2016,0.4164
0500000US26099, Michigan,Macomb,2016,0.429
0500000US26103, Michigan,Marquette,2016,0.4318
0500000US26111, Michigan,Midland,2016,0.4636
0500000US26115, Michigan,Monroe,2016,0.4146
0500000US26121, Michigan,Muskegon,2016,0.4316
0500000US26125, Michigan,Oakland,2016,0.4757
0500000US26139, Michigan,Ottawa,2016,0.4069
0500000US26145, Michigan,Saginaw,2016,0.4522
0500000US26147, Michigan,St. Clair,2016,0.4293
0500000US26155, Michigan,Shiawassee,2016,0.4251
0500000US26159, Michigan,Van Buren,2016,0.477
0500000US26161, Michigan,Washtenaw,2016,0.4903
0500000US26163, Michigan,Wayne,2016,0.501
0500000US27003, Minnesota,Anoka,2016,0.396
0500000US27013, Minnesota,Blue Earth,2016,0.4353
0500000US27019, Minnesota,Carver,2016,0.4314
0500000US27037, Minnesota,Dakota,2016,0.412
0500000US27053, Minnesota,Hennepin,2016,0.4862
0500000US27109, Minnesota,Olmsted,2016,0.443
0500000US27123, Minnesota,Ramsey,2016,0.461
0500000US27131, Minnesota,Rice,2016,0.4123
0500000US27137, Minnesota,St. Louis,2016,0.4483
0500000US27139, Minnesota,Scott,2016,0.3974
0500000US27141, Minnesota,Sherburne,2016,0.3586
0500000US27145, Minnesota,Stearns,2016,0.4289
0500000US27163, Minnesota,Washington,2016,0.3968
0500000US27171, Minnesota,Wright,2016,0.3934
0500000US28033, Mississippi,DeSoto,2016,0.4243
0500000US28035, Mississippi,Forrest,2016,0.5268
0500000US28047, Mississippi,Harrison,2016,0.4526
0500000US28049, Mississippi,Hinds,2016,0.4799
0500000US28059, Mississippi,Jackson,2016,0.4463
0500000US28067, Mississippi,Jones,2016,0.4729
0500000US28075, Mississippi,Lauderdale,2016,0.4672
0500000US28081, Mississippi,Lee,2016,0.4626
0500000US28089, Mississippi,Madison,2016,0.4774
0500000US28121, Mississippi,Rankin,2016,0.3843
0500000US29019, Missouri,Boone,2016,0.4706
0500000US29021, Missouri,Buchanan,2016,0.4715
0500000US29031, Missouri,Cape Girardeau,2016,0.4691
0500000US29037, Missouri,Cass,2016,0.3959
0500000US29043, Missouri,Christian,2016,0.4098
0500000US29047, Missouri,Clay,2016,0.4087
0500000US29051, Missouri,Cole,2016,0.401
0500000US29071, Missouri,Franklin,2016,0.4325
0500000US29077, Missouri,Greene,2016,0.4718
0500000US29095, Missouri,Jackson,2016,0.469
0500000US29097, Missouri,Jasper,2016,0.4517
0500000US45073, South Carolina,Oconee,2016,0.4735
0500000US45075, South Carolina,Orangeburg,2016,0.5016
0500000US45077, South Carolina,Pickens,2016,0.4761
0500000US45079, South Carolina,Richland,2016,0.4669
0500000US45083, South Carolina,Spartanburg,2016,0.4635
0500000US45085, South Carolina,Sumter,2016,0.4923
0500000US45091, South Carolina,York,2016,0.4416
0500000US46099, South Dakota,Minnehaha,2016,0.4301
0500000US46103, South Dakota,Pennington,2016,0.4707
0500000US47001, Tennessee,Anderson,2016,0.447
0500000US47009, Tennessee,Blount,2016,0.4504
0500000US47011, Tennessee,Bradley,2016,0.4289
0500000US47037, Tennessee,Davidson,2016,0.4806
0500000US47059, Tennessee,Greene,2016,0.5066
0500000US47065, Tennessee,Hamilton,2016,0.4952
0500000US47093, Tennessee,Knox,2016,0.4752
0500000US47113, Tennessee,Madison,2016,0.4816
0500000US47119, Tennessee,Maury,2016,0.4123
0500000US47125, Tennessee,Montgomery,2016,0.393
0500000US47141, Tennessee,Putnam,2016,0.5067
0500000US47147, Tennessee,Robertson,2016,0.437
0500000US47149, Tennessee,Rutherford,2016,0.4021
0500000US47155, Tennessee,Sevier,2016,0.4064
0500000US47157, Tennessee,Shelby,2016,0.5108
0500000US47163, Tennessee,Sullivan,2016,0.4491
0500000US47165, Tennessee,Sumner,2016,0.4346
0500000US47179, Tennessee,Washington,2016,0.4462
0500000US47187, Tennessee,Williamson,2016,0.4485
0500000US47189, Tennessee,Wilson,2016,0.3937
0500000US48005, Texas,Angelina,2016,0.4566
0500000US48021, Texas,Bastrop,2016,0.4659
0500000US48027, Texas,Bell,2016,0.4323
0500000US48029, Texas,Bexar,2016,0.4595
0500000US48037, Texas,Bowie,2016,0.5029
0500000US48039, Texas,Brazoria,2016,0.4102
0500000US48041, Texas,Brazos,2016,0.5372
0500000US48061, Texas,Cameron,2016,0.4899
0500000US48085, Texas,Collin,2016,0.4236
0500000US48091, Texas,Comal,2016,0.4417
0500000US48099, Texas,Coryell,2016,0.418
0500000US48113, Texas,Dallas,2016,0.4957
0500000US48121, Texas,Denton,2016,0.4413
0500000US48135, Texas,Ector,2016,0.5128
0500000US48139, Texas,Ellis,2016,0.4152
0500000US48141, Texas,El Paso,2016,0.4598
0500000US48157, Texas,Fort Bend,2016,0.4482
0500000US48167, Texas,Galveston,2016,0.4692
0500000US48181, Texas,Grayson,2016,0.429
0500000US48183, Texas,Gregg,2016,0.4727
0500000US48187, Texas,Guadalupe,2016,0.4076
0500000US48201, Texas,Harris,2016,0.4986
0500000US48203, Texas,Harrison,2016,0.4255
0500000US48209, Texas,Hays,2016,0.4471
0500000US48213, Texas,Henderson,2016,0.4776
0500000US48215, Texas,Hidalgo,2016,0.4952
0500000US48231, Texas,Hunt,2016,0.4414
0500000US48245, Texas,Jefferson,2016,0.4885
0500000US48251, Texas,Johnson,2016,0.4009
0500000US48257, Texas,Kaufman,2016,0.4006
0500000US48291, Texas,Liberty,2016,0.463
0500000US48303, Texas,Lubbock,2016,0.4732
0500000US48309, Texas,McLennan,2016,0.4899
0500000US48329, Texas,Midland,2016,0.4781
0500000US48339, Texas,Montgomery,2016,0.4917
0500000US48347, Texas,Nacogdoches,2016,0.4954
0500000US48355, Texas,Nueces,2016,0.44
0500000US48361, Texas,Orange,2016,0.446
0500000US48367, Texas,Parker,2016,0.422
0500000US48375, Texas,Potter,2016,0.4804
0500000US48381, Texas,Randall,2016,0.4492
0500000US48397, Texas,Rockwall,2016,0.3691
0500000US48409, Texas,San Patricio,2016,0.4279
0500000US48423, Texas,Smith,2016,0.4416
0500000US48439, Texas,Tarrant,2016,0.46
0500000US48441, Texas,Taylor,2016,0.4481
0500000US48451, Texas,Tom Green,2016,0.449
0500000US48453, Texas,Travis,2016,0.481
0500000US48469, Texas,Victoria,2016,0.5174
0500000US48471, Texas,Walker,2016,0.4595
0500000US48479, Texas,Webb,2016,0.504
0500000US48485, Texas,Wichita,2016,0.4503
0500000US48491, Texas,Williamson,2016,0.3942
0500000US49005, Utah,Cache,2016,0.4386
0500000US49011, Utah,Davis,2016,0.3829
0500000US49035, Utah,Salt Lake,2016,0.4351
0500000US49049, Utah,Utah,2016,0.415
0500000US49053, Utah,Washington,2016,0.443
0500000US49057, Utah,Weber,2016,0.4076
0500000US50007, Vermont,Chittenden,2016,0.4477
0500000US51003, Virginia,Albemarle,2016,0.455
0500000US51013, Virginia,Arlington,2016,0.4399
0500000US51015, Virginia,Augusta,2016,0.4082
0500000US51019, Virginia,Bedford,2016,0.4394
0500000US51041, Virginia,Chesterfield,2016,0.4042
0500000US51059, Virginia,Fairfax,2016,0.426
0500000US51061, Virginia,Fauquier,2016,0.4285
0500000US51069, Virginia,Frederick,2016,0.3798
0500000US51085, Virginia,Hanover,2016,0.405
0500000US51087, Virginia,Henrico,2016,0.4716
0500000US51095, Virginia,James City,2016,0.4628
0500000US51107, Virginia,Loudoun,2016,0.37
0500000US51121, Virginia,Montgomery,2016,0.5297
0500000US51153, Virginia,Prince William,2016,0.3888
0500000US51161, Virginia,Roanoke,2016,0.454
0500000US51165, Virginia,Rockingham,2016,0.4467
0500000US51177, Virginia,Spotsylvania,2016,0.3565
0500000US51179, Virginia,Stafford,2016,0.4034
0500000US51199, Virginia,York,2016,0.3822
0500000US51510, Virginia,Alexandr,2016,0.4621
0500000US51550, Virginia,Chesapea,2016,0.412
0500000US51650, Virginia,Hampt,2016,0.4407
0500000US51680, Virginia,Lynchbu,2016,0.4848
0500000US51700, Virginia,Newport Ne,2016,0.4361
0500000US51710, Virginia,Norfo,2016,0.4855
0500000US51740, Virginia,Portsmou,2016,0.4236
0500000US51760, Virginia,Richmo,2016,0.555
0500000US51770, Virginia,Roano,2016,0.4621
0500000US51800, Virginia,Suffo,2016,0.4355
0500000US51810, Virginia,Virginia Bea,2016,0.418
0500000US53005, Washington,Benton,2016,0.4243
0500000US53007, Washington,Chelan,2016,0.4566
0500000US53009, Washington,Clallam,2016,0.4144
0500000US53011, Washington,Clark,2016,0.4269
0500000US53015, Washington,Cowlitz,2016,0.4521
0500000US53021, Washington,Franklin,2016,0.4107
0500000US53025, Washington,Grant,2016,0.4275
0500000US53027, Washington,Grays Harbor,2016,0.4564
0500000US53029, Washington,Island,2016,0.4359
0500000US53033, Washington,King,2016,0.4693
0500000US53035, Washington,Kitsap,2016,0.4233
0500000US53041, Washington,Lewis,2016,0.414
0500000US53053, Washington,Pierce,2016,0.4356
0500000US53057, Washington,Skagit,2016,0.4279
0500000US53061, Washington,Snohomish,2016,0.4074
0500000US53063, Washington,Spokane,2016,0.4535
0500000US53067, Washington,Thurston,2016,0.4119
0500000US53073, Washington,Whatcom,2016,0.4351
0500000US53077, Washington,Yakima,2016,0.4486
0500000US54003, West Virginia,Berkeley,2016,0.4266
0500000US54011, West Virginia,Cabell,2016,0.51
0500000US54033, West Virginia,Harrison,2016,0.459
0500000US54039, West Virginia,Kanawha,2016,0.4983
0500000US54061, West Virginia,Monongalia,2016,0.5439
0500000US54081, West Virginia,Raleigh,2016,0.4284
0500000US54107, West Virginia,Wood,2016,0.4738
0500000US55009, Wisconsin,Brown,2016,0.4367
0500000US55025, Wisconsin,Dane,2016,0.4402
0500000US55027, Wisconsin,Dodge,2016,0.3951
0500000US55035, Wisconsin,Eau Claire,2016,0.4524
0500000US55039, Wisconsin,Fond du Lac,2016,0.3974
0500000US55055, Wisconsin,Jefferson,2016,0.3854
0500000US55059, Wisconsin,Kenosha,2016,0.4409
0500000US55063, Wisconsin,La Crosse,2016,0.4375
0500000US55071, Wisconsin,Manitowoc,2016,0.3868
0500000US55073, Wisconsin,Marathon,2016,0.4412
0500000US55079, Wisconsin,Milwaukee,2016,0.487
0500000US55087, Wisconsin,Outagamie,2016,0.4173
0500000US55089, Wisconsin,Ozaukee,2016,0.4987
0500000US55097, Wisconsin,Portage,2016,0.4258
0500000US55101, Wisconsin,Racine,2016,0.4328
0500000US55105, Wisconsin,Rock,2016,0.4274
0500000US55109, Wisconsin,St. Croix,2016,0.4264
0500000US55117, Wisconsin,Sheboygan,2016,0.4102
0500000US55127, Wisconsin,Walworth,2016,0.4511
0500000US55131, Wisconsin,Washington,2016,0.438
0500000US55133, Wisconsin,Waukesha,2016,0.4535
0500000US55139, Wisconsin,Winnebago,2016,0.4468
0500000US55141, Wisconsin,Wood,2016,0.4425
0500000US56021, Wyoming,Laramie,2016,0.3927
0500000US56025, Wyoming,Natrona,2016,0.4335
0500000US72013, Puerto Rico,Arecibo Mu,2016,0.4802
0500000US72021, Puerto Rico,Bayamón Mu,2016,0.5123
0500000US72025, Puerto Rico,Caguas Mu,2016,0.5257
